customer_id,customer_name,email,phone,city,state,country,region,customer_since,customer_type
CUST00429,"Johnson, Mercer and Camacho",stevenscaitlin@thomas.com,817-353-6170,Rotterdam,ZH,Netherlands,West,2023-01-22,Wholesale
CUST00430,Christine Barnes,cynthia72@evans.org,+1-690-315-5799x8028,Columbus,OH,USA,West,2021-08-04,Retail
CUST00431,Alexander Hunt,javierdiaz@johnson.com,624-947-3158,Columbus,OH,USA,Central,2024-05-08,E-commerce
CUST00432,Graham-Potts,johngonzalez@campbell.org,823-876-7694x5919,Chicago,IL,USA,North,2021-08-16,E-commerce
CUST00433,Brooks-Chen,colepamela@king.net,(760)712-5625x313,Singapore,SG,Singapore,South,2021-05-08,Retail
CUST00434,Martinez-Flores,lovejason@pope.biz,793-783-1849x1966,Rotterdam,ZH,Netherlands,West,2021-08-13,Retail
CUST00435,Lang Group,mooneyrobert@chavez.com,001-963-690-4090,Newark,NJ,USA,East,2021-04-13,Enterprise
CUST00436,Johnson-Ferguson,rogersallen@davis-lang.com,955-961-8579x064,Rotterdam,ZH,Netherlands,North,2024-11-13,Wholesale
CUST00437,Barbara Brooks,johnsonbrandon@taylor.biz,221.335.8004,Columbus,OH,USA,East,2020-11-12,E-commerce
CUST00438,Dennis Watts,knelson@silva.com,929-567-1883x97745,Rotterdam,ZH,Netherlands,South,2021-01-31,Enterprise
CUST00439,Dawson-Gomez,donnamoss@neal.info,7305376371,Hamburg,HH,Germany,East,2024-09-11,Wholesale
CUST00440,Kayla Edwards,jeanette28@sloan.com,(379)483-6314x6249,Chicago,IL,USA,South,2022-12-06,E-commerce
CUST00441,Mcgee and Sons,shannonjacob@alvarez.info,(741)281-5632x686,Delhi,DL,India,North,2022-10-31,Enterprise
CUST00442,Anthony Reyes,mlee@thompson-hill.org,586.310.3131x0094,Singapore,SG,Singapore,West,2023-04-15,Wholesale
CUST00443,Stephen Lyons,gmyers@gross.com,932.635.4940x1289,Los Angeles,CA,USA,West,2024-11-20,Wholesale
CUST00444,"Allen, Edwards and Jones",martingibson@wade.com,2249120957,Dallas,TX,USA,West,2024-12-28,Wholesale
CUST00445,Andrew Smith,mary88@fischer.com,657-775-8474x5705,Chennai,TN,India,North,2025-01-30,Enterprise
CUST00446,Shannon Barrera,rrodriguez@chandler.com,+1-625-970-3965x31361,Singapore,SG,Singapore,North,2025-07-24,Enterprise
CUST00447,Carrie Lozano,pamela69@landry-hill.com,7986591679,Atlanta,GA,USA,South,2021-03-06,Enterprise
CUST00448,Porter Ltd,stevenhernandez@hanson-beck.com,641.240.7034x9107,Dallas,TX,USA,South,2022-10-11,Wholesale
CUST00449,"Flowers, Williams and Taylor",kristen88@mckay.com,(736)591-4307,Chennai,TN,India,North,2024-09-07,Enterprise
CUST00450,"Hughes, Ross and Strong",samantha94@elliott.com,001-623-342-6834,Columbus,OH,USA,West,2022-02-10,Wholesale
CUST00451,Julia White,hdavis@benson-gordon.com,456.676.6708x061,Dallas,TX,USA,North,2024-07-23,Enterprise
CUST00452,"Hunt, Martinez and Daniels",brian62@santiago-ford.net,701.204.1591x497,Singapore,SG,Singapore,West,2021-03-26,E-commerce
CUST00453,Kayla Love,zacharyhart@taylor-jacobson.com,340-579-3110x2918,Rotterdam,ZH,Netherlands,North,2021-08-25,Wholesale
CUST00454,Ross Wallace,howekevin@mcgrath-wilkins.net,597-991-6202x232,Hamburg,HH,Germany,North,2023-01-11,E-commerce
CUST00455,Contreras-Haley,rrichardson@cruz-marsh.info,(962)204-7196x09409,Delhi,DL,India,East,2025-03-02,Wholesale
CUST00456,Charles Khan,khill@mason-callahan.com,(686)681-2259x572,Delhi,DL,India,Central,2025-03-30,Wholesale
CUST00457,Ryan Webb,lobrien@erickson.com,(259)295-9961,Atlanta,GA,USA,West,2024-11-19,Retail
CUST00458,Brent Rodriguez,omorris@flynn.biz,001-761-309-4101x75902,Delhi,DL,India,South,2024-02-13,Enterprise
CUST00459,Anderson-Walsh,jameshenry@mitchell.net,719.801.3020,Columbus,OH,USA,South,2023-06-20,Enterprise
CUST00460,Gina Fleming,nlee@carey.net,(617)366-1912,Delhi,DL,India,East,2021-03-20,Retail
CUST00461,Williams PLC,andrew44@warner-jones.com,318-993-8984x6908,Hamburg,HH,Germany,Central,2025-04-23,Enterprise
CUST00462,Delgado-Johnson,vgreen@taylor.com,001-903-471-9905x16991,Los Angeles,CA,USA,Central,2021-12-23,Retail
CUST00463,Garcia Group,debrareynolds@harrington-walter.com,9002389608,Atlanta,GA,USA,Central,2022-07-24,Wholesale
CUST00464,Dominguez-Jordan,hdunn@wilson-gilbert.com,(235)260-3319x036,Rotterdam,ZH,Netherlands,Central,2024-12-28,Enterprise
CUST00465,Anthony Brown,cwhite@bailey-rios.com,529-967-1114x8375,Rotterdam,ZH,Netherlands,North,2024-03-11,Retail
CUST00466,Deleon-Carter,alisonadams@weaver.biz,001-397-741-3283x483,Hamburg,HH,Germany,Central,2024-04-01,Enterprise
CUST00467,Amanda Young,dsantos@smith.com,896-941-0496x706,Rotterdam,ZH,Netherlands,West,2020-11-06,Retail
CUST00468,Gray Ltd,qpatel@johnson-hines.com,+1-854-693-0596x601,Hamburg,HH,Germany,Central,2024-12-01,Enterprise
CUST00469,Julie Armstrong,francisco67@riddle.com,+1-641-238-4596x09454,Los Angeles,CA,USA,West,2021-03-31,Wholesale
CUST00470,Erica Baker,scottsmith@owens.info,+1-483-660-9149x8517,Hamburg,HH,Germany,West,2024-06-15,Enterprise
CUST00471,Green-Simpson,crystalthomas@douglas.com,+1-287-595-0830x44058,Singapore,SG,Singapore,North,2022-05-17,Wholesale
CUST00472,Hunter Inc,youngmark@calderon-becker.com,+1-264-420-5955x6574,Chennai,TN,India,West,2022-06-20,Wholesale
CUST00473,Conrad-Buck,rodriguezjason@dixon-norman.net,001-353-569-0261,Atlanta,GA,USA,East,2023-06-15,Enterprise
CUST00474,Miss Morgan Ryan MD,lawsondonna@alexander.com,953.853.7513,Columbus,OH,USA,West,2022-06-08,Wholesale
CUST00475,Jonathan Melendez,cjacobs@hall-carey.com,+1-736-392-9445,Delhi,DL,India,Central,2021-01-12,Retail
CUST00476,Wagner-Hernandez,xchen@yoder.com,(816)248-7120,Chennai,TN,India,North,2024-01-29,Enterprise
CUST00477,Anderson PLC,wstrong@morales.com,001-941-855-9991x015,Atlanta,GA,USA,North,2023-10-12,Retail
CUST00478,"Davenport, Roberts and Woods",jessicacummings@hendricks.com,001-695-376-5728,Mumbai,MH,India,Central,2021-10-15,E-commerce
CUST00479,Peterson-Elliott,ymitchell@todd-mckay.com,001-636-684-9951x5421,Atlanta,GA,USA,East,2023-01-22,Enterprise
CUST00480,Mcclure LLC,vanessa13@ramirez.net,001-820-990-8830x70534,Atlanta,GA,USA,West,2023-03-26,E-commerce
CUST00481,Phillips-Rodriguez,wallaceryan@miller-taylor.com,001-315-713-1528x5478,Los Angeles,CA,USA,West,2025-02-01,Retail
CUST00482,Hamilton Ltd,james80@burton.com,+1-234-872-7274x23183,Mumbai,MH,India,Central,2020-12-17,E-commerce
CUST00483,Christine Thompson,nwatts@welch-young.com,682.343.4776x9587,Newark,NJ,USA,Central,2021-09-20,Enterprise
CUST00484,Barnes-West,elainewilson@huber-guerrero.com,001-562-877-9630x448,Los Angeles,CA,USA,West,2020-12-06,E-commerce
CUST00485,Green-Stewart,blamb@green-brown.info,001-735-404-7639x2831,Chicago,IL,USA,North,2023-08-26,E-commerce
CUST00486,Clements Inc,tdavis@barr-wang.net,808-535-8328,Los Angeles,CA,USA,East,2022-01-28,E-commerce
CUST00487,Lozano LLC,ulewis@case.com,001-681-386-7024x40330,Mumbai,MH,India,North,2024-09-09,Wholesale
CUST00488,Rios-Anderson,michelle11@bowen.com,001-289-621-9639x4568,Los Angeles,CA,USA,North,2021-12-30,E-commerce
CUST00489,Garcia Ltd,bbennett@walker.net,374-988-3607x658,Delhi,DL,India,East,2021-09-30,Retail
CUST00490,Sanders and Sons,kwood@day.com,+1-911-582-3793x1269,Dallas,TX,USA,West,2020-12-02,Enterprise
CUST00491,Jason Yang PhD,morrisannette@savage-adams.com,001-887-387-5357x78811,Columbus,OH,USA,Central,2022-07-04,Enterprise
CUST00492,Carla Goodman,jameskane@williams.info,(387)828-6604,Newark,NJ,USA,Central,2025-08-09,E-commerce
CUST00493,"Weeks, Rhodes and Mills",anne22@mills-harris.org,001-958-294-7735x228,Chicago,IL,USA,North,2022-03-20,Wholesale
CUST00494,John Holder,collinsjacob@davis.org,892.615.8350x344,Chennai,TN,India,Central,2022-06-18,E-commerce
CUST00495,Villa-Hoffman,chrishernandez@robinson.com,596.359.9949x73203,Delhi,DL,India,South,2025-04-10,Enterprise
CUST00496,Briana Alvarez,morrispaula@taylor.biz,+1-775-348-1386x66754,Columbus,OH,USA,South,2025-01-15,E-commerce
CUST00497,Tina Dougherty,jennifer68@henry-mccormick.com,+1-565-520-5756,Singapore,SG,Singapore,East,2022-07-16,Enterprise
CUST00498,Fitzpatrick Inc,scottfox@willis.com,(648)209-4047x604,Delhi,DL,India,Central,2025-06-25,E-commerce
CUST00499,Sharon Pennington,ehenry@golden.com,(709)322-2161x070,Los Angeles,CA,USA,West,2024-11-30,Retail
CUST00500,Lucero-Lee,cookemily@hurst-jackson.org,001-458-906-6013x8241,Hamburg,HH,Germany,North,2020-11-06,E-commerce
CUST00501,"Gonzalez, Wagner and Thompson",collinsann@peterson.com,001-271-411-2125,Singapore,SG,Singapore,North,2024-07-27,E-commerce
CUST00502,Little Group,wileysherry@hood-may.com,001-524-606-4242x9563,Hamburg,HH,Germany,Central,2025-01-16,Wholesale
CUST00503,Edward Wolfe,christopher59@bailey-may.info,+1-720-696-2893x6543,Rotterdam,ZH,Netherlands,West,2021-01-29,Wholesale
CUST00504,Scott Group,anthony18@welch.com,(796)790-5150x267,Singapore,SG,Singapore,Central,2023-11-13,E-commerce
CUST00505,Lopez LLC,francisco82@gonzales.info,001-796-967-3459,Hamburg,HH,Germany,South,2024-01-08,Retail
CUST00506,Williams-Hickman,kathrynsantana@rodriguez.org,(790)228-2498x3922,Singapore,SG,Singapore,North,2025-06-23,Wholesale
CUST00507,Mcguire-Thomas,stephen27@hopkins.com,941-423-3613x2850,Columbus,OH,USA,West,2022-05-08,Wholesale
CUST00508,Pierce-Long,robertabarnett@mccarthy-hines.com,(925)226-5469x6815,Newark,NJ,USA,West,2021-09-25,E-commerce
CUST00509,Patricia Wood,walter09@walton.com,630.834.6156x2624,Singapore,SG,Singapore,North,2024-01-02,Wholesale
CUST00510,Johnson-Mullen,zwhite@holmes.com,+1-816-202-5298x67076,Delhi,DL,India,East,2022-02-21,E-commerce
CUST00511,Harmon-Wilson,xshaw@joseph-richard.com,626-586-1205,Columbus,OH,USA,South,2023-03-15,E-commerce
CUST00512,Shelby Graham,hcampbell@stevens-williams.org,+1-954-765-4084x24560,Columbus,OH,USA,Central,2022-02-11,Enterprise
CUST00513,Brian Dennis,fwright@davis.biz,257-493-8970x155,Singapore,SG,Singapore,East,2023-09-03,E-commerce
CUST00514,"Little, Macias and Reyes",morgandana@henderson-johnson.com,001-716-913-9449x8830,Newark,NJ,USA,East,2021-09-13,Enterprise
CUST00515,Hill-Barker,joshuapowers@ross.com,(730)562-4479x51330,Los Angeles,CA,USA,East,2020-12-11,Wholesale
CUST00516,Michael Wilcox,vwalters@price.com,357-927-7382x64609,Chennai,TN,India,East,2023-06-07,E-commerce
CUST00517,Miller-Adkins,kevin57@mcdonald.org,(896)360-4873x682,Singapore,SG,Singapore,East,2021-02-10,Enterprise
CUST00518,Lewis Inc,gregory26@ortiz.org,955-615-8886x367,Hamburg,HH,Germany,Central,2024-10-03,E-commerce
CUST00519,Thomas Thompson,aaron57@jackson.biz,(263)709-3299x81996,Mumbai,MH,India,East,2023-09-04,Wholesale
CUST00520,Hudson Group,craneandrew@stephenson.com,(675)332-7352,Los Angeles,CA,USA,North,2025-02-05,Enterprise
CUST00521,Joel Sanchez,yfritz@kaufman.com,+1-352-837-1006x876,Hamburg,HH,Germany,East,2025-05-31,E-commerce
CUST00522,"Medina, Baldwin and Lawson",gonzalesmaria@carter.com,(768)876-1124x912,Delhi,DL,India,East,2023-11-28,Enterprise
CUST00523,Durham Group,josephrivera@jones.com,001-645-247-5749x49022,Rotterdam,ZH,Netherlands,Central,2021-09-24,Wholesale
CUST00524,Elliott-Reeves,shirley29@torres.com,001-222-694-6430x3942,Hamburg,HH,Germany,Central,2022-06-12,Wholesale
CUST00525,Sheila Black,kmontgomery@schneider-matthews.net,585-667-2872x76015,Chicago,IL,USA,North,2021-08-28,E-commerce
CUST00526,Ramirez Ltd,santosmichael@hudson-fowler.com,001-383-235-0615x8148,Chennai,TN,India,North,2022-11-10,Wholesale
CUST00527,"Wright, Scott and Stevenson",jeremylove@williams.com,+1-541-531-2840,Delhi,DL,India,South,2021-11-05,E-commerce
CUST00528,Karen Garcia,florescynthia@mendoza.com,331.989.3974x9096,Chennai,TN,India,West,2024-07-06,Wholesale
CUST00529,Robert Mendez,qgay@guzman-vasquez.com,987-384-4483x54884,Los Angeles,CA,USA,East,2025-07-06,Enterprise
CUST00530,Katherine Flores,lsimpson@hodges.com,675-682-3133,Dallas,TX,USA,Central,2022-03-24,Wholesale
CUST00531,"Kennedy, Cohen and Pennington",ashleymoore@lee.com,(592)658-7964,Singapore,SG,Singapore,North,2022-12-26,Wholesale
CUST00532,Wood-Torres,maria57@coleman-long.biz,5605652740,Atlanta,GA,USA,North,2023-12-08,E-commerce
CUST00533,Ronnie Johnson,ugibbs@castro.net,941.513.2579x706,Atlanta,GA,USA,East,2022-01-10,Retail
CUST00534,"Willis, Brown and Brown",joshua57@rodriguez-taylor.com,662-629-4938x17359,Rotterdam,ZH,Netherlands,Central,2024-01-28,Retail
CUST00535,Randy Harrell,susan57@wilkerson.info,(953)244-9021x666,Columbus,OH,USA,East,2024-10-13,E-commerce
CUST00536,William Brooks,gforbes@tyler-vasquez.org,511-391-8182x81979,Delhi,DL,India,Central,2024-06-17,E-commerce
CUST00537,Donald Hayes,debrajones@johnston.biz,5697409600,Atlanta,GA,USA,Central,2022-10-05,E-commerce
CUST00538,Foley-Silva,amanda39@barry-espinoza.org,(232)434-2108,Dallas,TX,USA,East,2023-04-30,Wholesale
CUST00539,Erin Stewart,dominiqueharris@coleman.com,550.827.1607,Hamburg,HH,Germany,East,2020-11-14,Wholesale
CUST00540,Ross-Harris,hlawrence@costa.org,001-381-723-1795x5633,Columbus,OH,USA,East,2023-01-06,Wholesale
CUST00541,"Rodriguez, Bryant and Smith",gross@ward-collins.com,(243)416-7045x02329,Hamburg,HH,Germany,West,2023-03-22,E-commerce
CUST00542,Neal Inc,carlsonjason@guerrero.com,(722)682-2512x07346,Dallas,TX,USA,West,2023-09-26,Retail
CUST00543,Logan LLC,onealaustin@mcintyre.net,(998)922-1053x1611,Atlanta,GA,USA,West,2025-07-17,Enterprise
CUST00544,Kimberly Taylor,collinsterrance@anderson-douglas.com,+1-317-379-3238x223,Chicago,IL,USA,East,2024-03-18,E-commerce
CUST00545,Eaton-Garcia,johnblair@murphy-dickson.org,489.242.5652x90603,Los Angeles,CA,USA,East,2021-05-05,Enterprise
CUST00546,Conley and Sons,randysmith@webb-cooper.org,(473)679-4871x4855,Rotterdam,ZH,Netherlands,North,2022-05-01,Enterprise
CUST00547,Patricia Bryant,barnettmatthew@baker.com,+1-421-737-1184,Singapore,SG,Singapore,South,2022-02-28,Retail
CUST00548,William Miller,raymondpugh@lee.com,758.592.9880,Chennai,TN,India,East,2024-02-04,Wholesale
CUST00549,"Jackson, Moore and Becker",meganpotter@fernandez.biz,940.764.6867,Delhi,DL,India,East,2021-04-22,Retail
CUST00550,April King,jason99@brown.com,(572)536-2669,Los Angeles,CA,USA,East,2024-10-18,Wholesale
CUST00551,Perez LLC,patriciamartinez@willis.com,+1-345-901-8481x97374,Atlanta,GA,USA,West,2021-05-24,Wholesale
CUST00552,"Peterson, Nelson and Travis",qmassey@sims.org,(774)538-1199,Rotterdam,ZH,Netherlands,East,2024-12-21,E-commerce
CUST00553,Sara Richmond,gbrown@kirby-oconnor.com,+1-585-864-5101x7397,Chennai,TN,India,Central,2023-12-15,Wholesale
CUST00554,Richard Erickson,qobrien@williams-rodriguez.com,001-211-735-9966,Hamburg,HH,Germany,Central,2023-11-11,Retail
CUST00555,Phelps-Berry,bentleylisa@garner.com,001-620-751-4607,Delhi,DL,India,East,2024-09-19,Retail
CUST00556,William Wright,ubowers@lyons-walters.com,788.756.5271,Dallas,TX,USA,North,2023-09-16,Wholesale
CUST00557,"Trujillo, Church and Stewart",craig16@howell-fowler.biz,747.255.7522,Atlanta,GA,USA,South,2021-03-08,Enterprise
CUST00558,Susan Graves,katherine82@montgomery-jones.com,496-842-5856,Chennai,TN,India,North,2021-02-22,Wholesale
CUST00559,Robin Clay,christina15@ramos.com,+1-924-507-3333,Chennai,TN,India,North,2021-05-09,E-commerce
CUST00560,Vincent Mathews,amassey@arnold.net,001-769-564-5465,Chennai,TN,India,South,2022-03-24,E-commerce
CUST00561,Jones-Steele,michelle38@anderson.net,001-278-951-9358x374,Chicago,IL,USA,Central,2023-09-20,E-commerce
CUST00562,Jeffrey Benton Jr.,dhansen@woods-mccarthy.com,+1-651-649-4097x62637,Los Angeles,CA,USA,North,2022-04-12,E-commerce
CUST00563,"Lindsey, Romero and Russell",michelle90@webster.com,+1-318-762-3392x207,Chicago,IL,USA,South,2021-01-26,Retail
CUST00564,Berry-Rush,yballard@wells.com,(326)747-1246x335,Columbus,OH,USA,North,2022-11-19,Retail
CUST00565,David Suarez,hendrixbrian@davis-smith.net,3054640995,Dallas,TX,USA,West,2021-07-27,Retail
CUST00566,"Jimenez, Nichols and Daugherty",wigginsrita@brooks.com,427.309.0814x41529,Atlanta,GA,USA,South,2023-02-11,E-commerce
CUST00567,"Moore, Austin and Rogers",jmcfarland@bowers-raymond.net,253-752-3736,Mumbai,MH,India,West,2020-12-02,E-commerce
CUST00568,Cochran-Browning,abbottchristopher@flores.net,368.934.5273x46666,Hamburg,HH,Germany,Central,2020-09-29,Wholesale
CUST00569,Justin Lynch,tyler40@guerra.org,001-298-825-0800x4635,Columbus,OH,USA,North,2024-04-26,Wholesale
CUST00570,Cassandra Wood,lozanocorey@stafford.com,537-339-9006,Mumbai,MH,India,Central,2025-03-31,Wholesale
CUST00571,David Cervantes,tracey63@lowery-morales.com,(693)894-6943,Newark,NJ,USA,North,2024-01-29,Retail
CUST00572,Jason Ramirez,lisafreeman@smith.info,(731)411-2712,Chennai,TN,India,Central,2025-05-05,E-commerce
CUST00573,Moses-Espinoza,smitchell@foley-green.com,(531)287-3280x7711,Newark,NJ,USA,South,2024-10-16,E-commerce
CUST00574,Miller Ltd,allenchristina@rodgers-ramos.com,+1-583-235-0902x54257,Los Angeles,CA,USA,South,2022-08-01,Retail
CUST00575,Arroyo PLC,perezcourtney@barrett-gonzales.info,739-284-8228,Hamburg,HH,Germany,West,2021-03-08,Retail
CUST00576,Ortiz PLC,montgomerygeoffrey@wood-thomas.com,+1-330-260-9069x13098,Dallas,TX,USA,North,2023-11-14,Retail
CUST00577,Pineda-Newman,gina67@young.info,227.885.3242x6425,Hamburg,HH,Germany,North,2024-08-26,Wholesale
CUST00578,Joe Page,vanessamartinez@gomez.biz,577.567.5556x283,Mumbai,MH,India,West,2024-03-10,Wholesale
CUST00579,"Lee, Russo and Hopkins",rachel86@schneider-lewis.com,818.874.9603x3582,Chicago,IL,USA,South,2021-07-12,Enterprise
CUST00580,Johnson-Clark,joshuareese@hammond.com,(265)373-2759,Singapore,SG,Singapore,Central,2024-07-23,Enterprise
CUST00581,Smith Inc,melissa55@manning.com,659-659-7752,Hamburg,HH,Germany,East,2021-02-18,Wholesale
CUST00582,"Moore, Gilmore and Martin",patelchristine@hoffman.info,001-943-412-7102x676,Atlanta,GA,USA,Central,2024-06-17,Wholesale
CUST00583,"Watts, Meyers and Galvan",sethsmith@potts-knight.com,351-522-9462,Los Angeles,CA,USA,North,2025-06-07,Wholesale
CUST00584,Michael Rush,gomeztonya@smith-vance.biz,(754)438-4807,Mumbai,MH,India,Central,2020-11-19,E-commerce
CUST00585,Graves LLC,vferrell@nelson.info,+1-815-880-2909x04637,Columbus,OH,USA,West,2020-10-21,Enterprise
CUST00586,Melissa Rogers,vrussell@hahn.com,+1-337-244-1715,Mumbai,MH,India,South,2024-09-05,Enterprise
CUST00587,Sanchez and Sons,calvin93@shields.com,001-559-312-9751x9102,Delhi,DL,India,West,2021-07-21,Wholesale
CUST00588,Anna Hamilton,jasonlove@flores-moreno.info,479.227.4907,Los Angeles,CA,USA,South,2021-01-09,E-commerce
CUST00589,Deborah Humphrey,hollywarner@lopez.com,(869)649-6843,Delhi,DL,India,West,2024-09-30,E-commerce
CUST00590,"Allen, Smith and Zamora",juan21@brown.com,+1-661-770-1595x919,Atlanta,GA,USA,West,2022-11-18,Wholesale
CUST00591,"Shepherd, Wood and Evans",vedwards@perez.com,001-856-877-5677x722,Columbus,OH,USA,North,2025-05-17,E-commerce
CUST00592,Rachel James,reginaldsmith@whitehead.com,906-872-4530,Dallas,TX,USA,Central,2021-06-02,Wholesale
CUST00593,"Ramirez, Lee and Lawson",kreynolds@costa-brown.com,557-894-2387,Mumbai,MH,India,Central,2023-01-29,Retail
CUST00594,Lynn Morgan,gabriella69@george.com,552-759-7107x56335,Newark,NJ,USA,Central,2023-10-18,Wholesale
CUST00595,Buchanan-Peters,holly25@armstrong.org,837.497.0581,Columbus,OH,USA,East,2023-09-29,Retail
CUST00596,Moreno Group,carl63@joseph-cox.com,733.505.5978x2457,Newark,NJ,USA,North,2024-09-29,E-commerce
CUST00597,Tina Harper,phillipsbruce@mills.com,266.204.4324,Singapore,SG,Singapore,Central,2023-11-19,Wholesale
CUST00598,Miller-Marshall,seanreyes@wheeler.com,374-239-7429x250,Newark,NJ,USA,Central,2024-12-18,Enterprise
CUST00599,Jackie Stewart,opierce@lucas-foster.com,+1-304-459-9080x271,Mumbai,MH,India,West,2021-05-20,Enterprise
CUST00600,"Martin, Reeves and Davis",teresa51@cooper-jones.biz,+1-908-466-2813,Columbus,OH,USA,Central,2021-03-15,E-commerce
